ID,start_date,start_time,mode,eval_id,net,fc2_nodes,fc1_nodes,r_c,cls,total_folds,fold,level,sampler,synthesis_data,ts_level_nb,masked_by_lung,loss,pretrained,epochs,weight_decay,outfile,hostname,remark,end_date,end_time,elapsed_time,train_loss,train_mae,train_mae_end5,valid_loss,valid_mae,valid_mae_end5,test_loss,test_mae,test_mae_end5,icc_train_disext,icc_train_gg,icc_train_retp,valid_ave_Acc_disext,valid_ave_MAE_disext,valid_WKappa_disext,valid_ave_Acc_gg,valid_ave_MAE_gg,valid_WKappa_gg,valid_ave_Acc_retp,valid_ave_MAE_retp,valid_WKappa_retp,valid_ave_Acc_all,valid_ave_MAE_all,valid_WKappa_all,icc_valid_disext,icc_valid_gg,icc_valid_retp,icc_test_disext,icc_test_gg,icc_test_retp,metrics_min,Job_ID,Cluster,User/Group,State,Cores,CPU_Utilized,CPU_Efficiency,Job_Wall-clock_time,Memory_Utilized,Memory_Efficiency,Nodes,Cores_per_node,WARNING,amp,net_parameters,data_shuffle,data_shuffle_seed,data_dir,label_file,tr_pat_nb,vd_pat_nb,ts_pat_nb,RandomVerticalFlip,RandomHorizontalFlip,RandomRotation,RandomShift,image_size,RandGaussianNoise,RandScale,batch_size,loader_workers,lr,gpuname,gpu_mem_usage,gpu_util,train_recon,fc_m1,workers,sys,valid_period,icc_validaug_disext,icc_validaug_gg,icc_validaug_retp,validaug_loss,validaug_mae,validaug_mae_end5,valid_ave_maedisext,valid_meandisext,valid_stddisext,valid_iccdisext,valid_ave_maegg,valid_meangg,valid_stdgg,valid_iccgg,valid_ave_maeretp,valid_meanretp,valid_stdretp,valid_iccretp,sys_pro,t_load_data,t_to_device,t_train_per_step,gg_increase,bal_filter,sys_ratio,_ori_weight0,retp_blur,gg_blur,sys_pro_in_0,gen_gg_as_retp,icc_alltrain_combined,icc_allvalid_combined,icc_alltest_combined,infer_2nd,train_on_level,level_node,resample_z,z_size,y_size,x_size,infer_stride,kd_net
1098.0,2021-05-09,21:07:20,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099.0,2021-05-09,21:11:22,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100.0,2021-05-09,22:26:39,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101.0,2021-05-09,23:32:38,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102.0,2021-05-09,23:34:37,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103.0,2021-05-09,23:42:37,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.0,2021-05-10,14:31:04,train,0.0,cnn2fc1,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.0,2021-05-18,14:01:41,infer,1068.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:02:09,0:00:28,4.21,1.3,1.0,121.74,5.5,5.46,108.2,5.03,4.9,1.0,1.0,0.99,0.1488492887636189,17.0531043933669,0.6775735407125073,0.0905414481235822,20.60550762991312,0.5660735815278946,0.1445399980896089,10.78049348213227,0.6937105750082876,0.1279769116589367,16.146368501804098,0.6457858990828965,0.81,0.61,0.86,0.78,0.66,0.78,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,119.31,5.69,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106.0,2021-05-18,14:03:58,infer,1069.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:04:33,0:00:35,4.82,1.36,1.01,96.2,5.57,5.35,85.42,5.06,4.79,0.99,0.98,0.98,0.2225260351054001,13.29833186360964,0.6796278983280217,0.0960445832922541,20.508620169082125,0.6055039757201668,0.1629169458301111,13.385945807820807,0.668146042557756,0.1604958547425884,15.730965946837529,0.6510926388686481,0.85,0.75,0.84,0.85,0.78,0.81,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,97.07,5.88,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107.0,2021-05-18,14:04:56,infer,1074.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:05:21,0:00:25,5.15,1.45,1.1,74.54,4.72,4.55,92.01,5.16,5.04,0.98,0.97,0.96,0.0652616220364312,13.808149755955098,0.559770722529668,0.0669873336540003,15.058728308728304,0.4662920112132587,0.0916615130900845,11.819925444925444,0.582266023605285,0.0746368229268386,13.562267836536286,0.5361095857827373,0.77,0.64,0.8,0.8,0.72,0.79,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,70.39,4.84,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108.0,2021-05-18,14:05:11,infer,1073.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:05:34,0:00:23,4.86,1.43,1.13,75.41,4.96,4.8,98.76,5.15,4.97,1.0,1.0,1.0,0.1430203420399498,13.812512868395224,0.641474642032745,0.1155063687137814,12.559455845960413,0.6086509459829997,0.0880261713595046,16.28718147948917,0.5753467991376886,0.1155176273710786,14.219716731281602,0.6084907957178111,0.81,0.76,0.75,0.81,0.74,0.81,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,69.64,5.13,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109.0,2021-05-18,14:14:10,infer,1068.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:14:43,0:00:33,4.21,1.3,1.0,121.74,5.5,5.46,108.2,5.03,4.9,1.0,1.0,0.99,0.1488492887636189,17.0531043933669,0.6775735407125073,0.0905414481235822,20.60550762991312,0.5660735815278946,0.1445399980896089,10.78049348213227,0.6937105750082876,0.1279769116589367,16.146368501804098,0.6457858990828965,0.81,0.61,0.86,0.78,0.66,0.78,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,119.31,5.69,5.68,6.325925925925926,-3.9851851851851854,11.243424537749911,0.81,5.7333333333333325,-3.303703703703704,12.940475733469183,0.61,4.288888888888889,-2.555555555555556,7.350149070462768,0.86,,,,,,,,,,,,,,,,,,,,,,,,
1110.0,2021-05-18,14:14:40,infer,1069.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:15:06,0:00:26,4.82,1.36,1.01,96.2,5.57,5.35,85.42,5.06,4.79,0.99,0.98,0.98,0.2225260351054001,13.29833186360964,0.6796278983280217,0.0960445832922541,20.508620169082125,0.6055039757201668,0.1629169458301111,13.385945807820807,0.668146042557756,0.1604958547425884,15.730965946837529,0.6510926388686481,0.85,0.75,0.84,0.85,0.78,0.81,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,97.07,5.88,5.82,6.125925925925926,-2.5407407407407407,10.538650530635252,0.85,5.066666666666666,-2.088888888888889,9.94836049523789,0.75,4.888888888888889,-1.5407407407407407,8.662189410145052,0.84,,,,,,,,,,,,,,,,,,,,,,,,
1111.0,2021-05-18,14:15:01,infer,1074.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:15:26,0:00:25,5.15,1.45,1.1,74.54,4.72,4.55,92.01,5.16,5.04,0.98,0.97,0.96,0.0652616220364312,13.808149755955098,0.559770722529668,0.0669873336540003,15.058728308728304,0.4662920112132587,0.0916615130900845,11.819925444925444,0.582266023605285,0.0746368229268386,13.562267836536286,0.5361095857827373,0.77,0.64,0.8,0.8,0.72,0.79,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,70.39,4.84,4.84,5.785185185185185,-2.8814814814814813,9.953262522522436,0.77,3.992592592592594,-1.3555555555555556,8.343075786557792,0.64,3.9407407407407407,-1.6296296296296295,7.257936387401485,0.8,,,,,,,,,,,,,,,,,,,,,,,,
1112.0,2021-05-18,14:15:17,infer,1073.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:15:44,0:00:27,4.86,1.43,1.13,75.41,4.96,4.8,98.76,5.15,4.97,1.0,1.0,1.0,0.1430203420399498,13.812512868395224,0.641474642032745,0.1155063687137814,12.559455845960413,0.6086509459829997,0.0880261713595046,16.28718147948917,0.5753467991376886,0.1155176273710786,14.219716731281602,0.6084907957178111,0.81,0.76,0.75,0.81,0.74,0.81,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,69.64,5.13,5.12,5.53030303030303,-2.4545454545454546,9.315483718766329,0.81,3.9318181818181817,-1.4469696969696968,7.7158970039030015,0.76,4.992424242424242,-1.5378787878787878,8.692042078847704,0.75,,,,,,,,,,,,,,,,,,,,,,,,
1113.0,2021-05-18,14:20:47,infer,910.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:21:13,0:00:26,8.69,2.15,1.63,116.79,6.83,6.5,111.31,5.91,5.64,0.99,1.0,0.99,0.100925506004871,16.63034122085048,0.5947604081456925,0.0790618119228367,21.31455781285944,0.5339758962296677,0.0822796039882874,17.264643546812664,0.5704891770946747,0.0874223073053317,18.403180860174192,0.566408493823345,0.79,0.72,0.77,0.75,0.63,0.72,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,7.437037037037038,-4.0,11.7504925034687,0.79,6.007407407407408,-2.1555555555555554,10.821012937227934,0.72,5.896296296296296,-3.4222222222222216,9.50981299552607,0.77,,,,,,,,,,,,,,,,,,,,,,,,
1114.0,2021-05-18,14:21:02,infer,910.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:21:28,0:00:26,8.69,2.15,1.63,116.79,6.83,6.5,111.31,5.91,5.64,0.99,1.0,0.99,0.100925506004871,16.63034122085048,0.5947604081456925,0.0790618119228367,21.31455781285944,0.5339758962296677,0.0822796039882874,17.264643546812664,0.5704891770946747,0.0874223073053317,18.403180860174192,0.566408493823345,0.79,0.72,0.77,0.75,0.63,0.72,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,7.437037037037038,-4.0,11.7504925034687,0.79,6.007407407407408,-2.1555555555555554,10.821012937227934,0.72,5.896296296296296,-3.4222222222222216,9.50981299552607,0.77,,,,,,,,,,,,,,,,,,,,,,,,
1115.0,2021-05-18,14:21:22,infer,909.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:21:48,0:00:26,9.39,2.24,1.73,98.06,5.46,5.1,103.59,5.96,5.68,0.99,1.0,1.0,0.063510665896162,17.53274166814243,0.4870953235085833,0.081681898348565,18.426184926184927,0.4175874459981427,0.1036304083923131,13.521805355138689,0.5241927847741692,0.0829409908790134,16.493577316488686,0.476291851426965,0.69,0.54,0.74,0.76,0.64,0.8,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,6.533333333333332,-3.362962962962963,11.39630050915316,0.69,4.274074074074074,-1.5333333333333334,9.268664852509673,0.54,4.466666666666667,-1.651851851851852,8.285032035538787,0.74,,,,,,,,,,,,,,,,,,,,,,,,
1116.0,2021-05-18,14:21:45,infer,908.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:22:09,0:00:24,9.62,2.25,1.74,74.7,5.43,5.1,106.32,5.77,5.56,1.0,1.0,1.0,0.0959264798900653,14.16767912552226,0.6049754628055002,0.1176571573934367,10.835827824018711,0.6228136173272699,0.0789488289488289,15.983030502261276,0.5535038944992003,0.0975108220774437,13.66217915060075,0.5937643248773236,0.81,0.79,0.74,0.74,0.66,0.73,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,6.159090909090909,-1.9924242424242424,9.653462412382984,0.81,3.901515151515152,-0.8257575757575758,7.305556428439196,0.79,5.325757575757576,-1.25,9.053188790295232,0.74,,,,,,,,,,,,,,,,,,,,,,,,
1117.0,2021-05-18,14:27:46,infer,1004.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:28:11,0:00:25,17.27,3.14,2.74,113.29,6.12,5.76,157.7,7.31,7.11,0.7,0.81,0.74,0.1015516929382475,19.77248858621408,0.4930215315559029,0.0841868263464842,15.36310384019028,0.482387050761264,0.0869069202402535,19.617650867650863,0.4591479219036951,0.0908818131749951,18.251081098018407,0.4781855014069541,0.65,0.63,0.6,0.54,0.5,0.55,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,6.96969696969697,-3.6060606060606064,10.9763917290823,0.65,4.598484848484849,-3.053030303030303,8.204132729762884,0.63,5.71969696969697,-2.6893939393939394,9.637468371018787,0.6,,,,,,,,,,,,,,,,,,,,,,,,
1118.0,2021-05-18,14:28:01,infer,1004.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:28:25,0:00:24,17.27,3.14,2.74,113.29,6.12,5.76,157.7,7.31,7.11,0.7,0.81,0.74,0.1015516929382475,19.77248858621408,0.4930215315559029,0.0841868263464842,15.36310384019028,0.482387050761264,0.0869069202402535,19.617650867650863,0.4591479219036951,0.0908818131749951,18.251081098018407,0.4781855014069541,0.65,0.63,0.6,0.54,0.5,0.55,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,6.96969696969697,-3.6060606060606064,10.9763917290823,0.65,4.598484848484849,-3.053030303030303,8.204132729762884,0.63,5.71969696969697,-2.6893939393939394,9.637468371018787,0.6,,,,,,,,,,,,,,,,,,,,,,,,
1119.0,2021-05-18,14:28:50,infer,1006.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:29:14,0:00:24,16.09,3.0,2.58,116.66,6.13,5.78,158.27,7.26,6.81,0.81,0.87,0.79,0.0549314817921688,20.77366660763608,0.3987307877684357,0.0678130511463844,22.2946127946128,0.3072998621929884,0.0656290799147942,18.680395222061893,0.3988037909932057,0.0627912042844491,20.58289154143692,0.3682781469848767,0.61,0.38,0.6,0.62,0.47,0.61,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,7.392592592592592,-3.4814814814814814,12.13617295944273,0.61,4.666666666666667,-2.3259259259259246,10.055276580264918,0.38,5.281481481481481,-2.185185185185185,9.42823590992047,0.6,,,,,,,,,,,,,,,,,,,,,,,,
1120.0,2021-05-18,14:29:05,infer,1006.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:29:29,0:00:24,16.09,3.0,2.58,116.66,6.13,5.78,158.27,7.26,6.81,0.81,0.87,0.79,0.0549314817921688,20.77366660763608,0.3987307877684357,0.0678130511463844,22.2946127946128,0.3072998621929884,0.0656290799147942,18.680395222061893,0.3988037909932057,0.0627912042844491,20.58289154143692,0.3682781469848767,0.61,0.38,0.6,0.62,0.47,0.61,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,7.392592592592592,-3.4814814814814814,12.13617295944273,0.61,4.666666666666667,-2.3259259259259246,10.055276580264918,0.38,5.281481481481481,-2.185185185185185,9.42823590992047,0.6,,,,,,,,,,,,,,,,,,,,,,,,
1121.0,2021-05-18,14:29:50,infer,839.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:29:50,0:00:00,3.05,0.84,0.52,130.65,6.32,6.17,132.58,5.98,5.76,,,,,,,,,,,,,,,,,,,,,,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122.0,2021-05-18,14:30:18,infer,838.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:30:19,0:00:01,2.76,0.85,0.51,139.23,6.76,6.63,145.29,6.03,5.87,,,,,,,,,,,,,,,,,,,,,,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123.0,2021-05-18,14:33:18,infer,1003.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:33:43,0:00:25,13.46,2.76,2.4,204.5,7.83,7.58,170.13,7.57,7.4,0.71,0.82,0.79,0.0745009218640727,25.28805127970191,0.4448497660449349,0.0612468930915655,26.130504467892184,0.364595056479513,0.0737965912172591,16.10202050909256,0.5125742826747173,0.0698481353909657,22.50685875222889,0.4406730350663884,0.57,0.39,0.7,0.56,0.42,0.6,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,9.555555555555555,-6.8148148148148175,15.214605646079244,0.57,7.2518518518518515,-6.17037037037037,14.972835027198911,0.39,6.2296296296296285,-4.140740740740742,9.653372439272358,0.7,,,,,,,,,,,,,,,,,,,,,,,,
1124.0,2021-05-18,14:33:45,infer,1005.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:34:12,0:00:27,15.92,2.92,2.53,168.67,7.92,7.71,122.71,6.65,6.58,0.77,0.86,0.79,0.1001196775006298,21.700715265530075,0.4581402646204431,0.0663527699727234,25.354837747296987,0.4032497421837664,0.0855596037668866,21.230298050150992,0.4908233786443316,0.0840106837467466,22.76195035432601,0.4507377951495137,0.64,0.55,0.64,0.66,0.55,0.65,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,9.266666666666667,-4.644444444444448,14.03512348923317,0.64,7.029629629629628,-3.814814814814815,12.271729139645212,0.55,6.592592592592593,-4.029629629629628,11.131497347444284,0.64,,,,,,,,,,,,,,,,,,,,,,,,
1125.0,2021-05-18,14:39:30,infer,843.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:39:30,0:00:00,7.83,1.65,1.36,222.89,7.86,7.71,192.95,7.27,7.09,,,,,,,,,,,,,,,,,,,,,,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.0,2021-05-18,14:41:25,infer,872.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:41:25,0:00:00,7.83,1.65,1.36,222.89,7.86,7.71,192.95,7.27,7.09,,,,,,,,,,,,,,,,,,,,,,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127.0,2021-05-18,14:42:07,infer,875.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:42:36,0:00:29,7.83,1.65,1.36,222.89,7.86,7.71,192.95,7.27,7.09,0.92,0.87,0.9,0.1259306353209335,17.594184948122553,0.5837455528371029,0.0921745567928803,18.70204863340837,0.5238829723454583,0.1322154001669739,13.254653291977869,0.5887363225192388,0.1167735307602626,16.516962291169595,0.5654549492339334,0.79,0.7,0.78,0.78,0.62,0.75,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,8.28888888888889,-2.4074074074074074,13.540773158239825,0.79,6.474074074074074,-1.6296296296296295,13.024615294377394,0.7,6.185185185185183,-1.4,10.527002316793595,0.78,,,,,,,,,,,,,,,,,,,,,,,,
1128.0,2021-05-18,14:42:40,infer,874.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:43:07,0:00:27,10.91,2.04,1.7,254.17,9.01,8.77,242.18,8.14,7.96,0.71,0.68,0.65,0.1109192071890484,22.742626886145395,0.4546044290471562,0.0874346840185349,24.54080508109041,0.4278826031311316,0.0744591402854708,23.30242544396956,0.4182852341401933,0.0909376771643514,23.528619137068468,0.4335907554394937,0.64,0.57,0.57,0.59,0.59,0.47,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,10.577777777777778,-0.5185185185185185,16.70965649040802,0.64,7.785185185185185,-0.362962962962963,13.780613009752296,0.57,8.296296296296296,-1.4814814814814814,13.752765029380848,0.57,,,,,,,,,,,,,,,,,,,,,,,,
1129.0,2021-05-18,14:43:33,infer,876.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:43:58,0:00:25,12.79,2.23,1.91,129.94,5.96,5.64,195.08,7.49,7.16,0.94,0.91,0.92,0.0534597780849144,16.638042460084446,0.4816954318318745,0.0500400833734167,19.963480963480965,0.3681028806257885,0.0897042992281087,12.649120169953504,0.5210886014962165,0.0644013868954799,16.41688119783964,0.4569623046512932,0.71,0.53,0.75,0.75,0.62,0.74,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,7.222222222222222,-1.933333333333333,12.46042624560742,0.71,5.2444444444444445,-0.4148148148148148,10.871904112885678,0.53,4.777777777777779,-0.9703703703703704,8.843445566771779,0.75,,,,,,,,,,,,,,,,,,,,,,,,
1130.0,2021-05-18,14:44:02,infer,877.0,vgg11_bn,1024.0,1024.0,r,disext,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,0.0,0.0001,,,,2021-05-18,14:44:28,0:00:26,11.21,2.02,1.68,102.24,5.83,5.58,184.52,6.99,6.72,0.95,0.93,0.92,0.1169623223544792,14.784059930628557,0.5512446588637185,0.0959890370973763,12.568146065724305,0.4872295056604534,0.1002886002886002,13.426772657541887,0.5445607963865982,0.1044133199134852,13.592992884631586,0.5276783203035901,0.74,0.66,0.71,0.72,0.63,0.68,mae_end5,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,10.0,1.0,5.0,,,,,,,7.363636363636362,-2.015151515151515,12.338032386035518,0.74,5.25,-1.2954545454545454,9.56773194076622,0.66,5.583333333333332,-1.643939393939394,9.991763711023845,0.71,,,,,,,,,,,,,,,,,,,,,,,,
