ID,start_date,start_time,mode,eval_id,net,fc2_nodes,fc1_nodes,fc_m1,r_c,total_folds,fold,level,sampler,ts_level_nb,masked_by_lung,z_size,y_size,x_size,loss,pretrained,epochs,weight_decay,batch_size,infer_stride,outfile,hostname,remark,Job_ID,Cluster,User/Group,State,Nodes,Cores_per_node,CPU_Utilized,CPU_Efficiency,Job_Wall-clock_time,Memory_Utilized,Memory_Efficiency,WARNING,end_date,end_time,elapsed_time,train_loss,train_mae,valid_loss,valid_mae,test_loss,test_mae,amp,net_parameters,data_shuffle,data_shuffle_seed,data_dir,label_file,tr_pat_nb,vd_pat_nb,ts_pat_nb,loader_workers,lr,gpuname,gpu_mem_usage,gpu_util,ave_Acc_L1_pos,ave_MAE_L1_pos,ave_WKappa_L1_pos,ave_Acc_L2_pos,ave_MAE_L2_pos,ave_WKappa_L2_pos,ave_Acc_L3_pos,ave_MAE_L3_pos,ave_WKappa_L3_pos,ave_Acc_L4_pos,ave_MAE_L4_pos,ave_WKappa_L4_pos,ave_Acc_L5_pos,ave_MAE_L5_pos,ave_WKappa_L5_pos,ave_Acc_all,ave_MAE_all,ave_WKappa_all,metrics_min,ave_Acc_L1,ave_MAE_L1,ave_WKappa_L1,ave_Acc_L2,ave_MAE_L2,ave_WKappa_L2,ave_Acc_L3,ave_MAE_L3,ave_WKappa_L3,ave_Acc_L4,ave_MAE_L4,ave_WKappa_L4,ave_Acc_L5,ave_MAE_L5,ave_WKappa_L5,train_L1,train_L2,train_L3,train_L4,train_L5,valid_L1,valid_L2,valid_L3,valid_L4,valid_L5,test_L1,test_L2,test_L3,test_L4,test_L5,icc_train_L1,icc_train_L2,icc_train_L3,icc_train_L4,icc_train_L5,icc_valid_L1,icc_valid_L2,icc_valid_L3,icc_valid_L4,icc_valid_L5,icc_test_L1,icc_test_L2,icc_test_L3,icc_test_L4,icc_test_L5,valid_ave_Acc_L1,valid_ave_MAE_L1,valid_WKappa_L1,valid_ave_Acc_L2,valid_ave_MAE_L2,valid_WKappa_L2,valid_ave_Acc_L3,valid_ave_MAE_L3,valid_WKappa_L3,valid_ave_Acc_L4,valid_ave_MAE_L4,valid_WKappa_L4,valid_ave_Acc_L5,valid_ave_MAE_L5,valid_WKappa_L5,valid_ave_Acc_all,valid_ave_MAE_all,valid_WKappa_all,resample_z,icc_validaug_L1,icc_validaug_L2,icc_validaug_L3,icc_validaug_L4,icc_validaug_L5,fine_level,fine_window,InsNorm,workers,if_test,valid_period,upper_value,lower_value,validaug_loss,validaug_mae,t_load_data,t_to_device,t_train_per_step,in_level,train_on_level,level_node,kd_net,infer_2nd,icc_alltrain_combined,icc_allvalid_combined,icc_alltest_combined
250,2021-05-16,12:36:30,train,0,vgg11_3d,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93759_0,node851,"fine training, vgg11",93759.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:12:41,16.20% of 01:18:18 core-walltime,00:13:03,177.89 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
251,2021-05-16,12:54:42,train,0,cnn3fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
252,2021-05-16,12:57:19,train,0,cnn3fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
253,2021-05-16,12:59:03,train,0,cnn3fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
254,2021-05-16,13:02:51,train,0,cnn3fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
255,2021-05-16,13:05:43,train,0,cnn3fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
256,2021-05-16,13:16:19,train,0,vgg11_3d,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93780_0,node858,"fine training, vgg11",93780.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:34:51,16.13% of 03:36:00 core-walltime,00:36:00,341.45 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
257,2021-05-16,13:37:17,train,0,vgg11_3d,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93781_0,node851,"fine training, vgg11",93781.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:43:25,16.48% of 04:23:30 core-walltime,00:43:55,338.69 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
258,2021-05-16,13:52:18,train,0,vgg11_3d,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93782_0,node858,"fine training, vgg11",93782.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:42:45,16.40% of 04:20:42 core-walltime,00:43:27,341.66 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
259,2021-05-16,14:21:32,train,0,vgg11_3d,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93783_0,node851,"fine training, vgg11",93783.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:39:10,16.20% of 04:01:42 core-walltime,00:40:17,342.40 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
260,2021-05-16,19:58:59,train,0,vgg11_3d,1024,1024,512,r,4,1,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93812_0,node852,"fine training, vgg11",93812.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:13,2.36% of 00:09:12 core-walltime,00:01:32,574.59 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
261,2021-05-16,19:59:01,train,0,vgg11_3d,1024,1024,512,r,4,2,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93813_0,node856,"fine training, vgg11",93813.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:13,2.89% of 00:07:30 core-walltime,00:01:15,551.71 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
262,2021-05-16,19:59:02,train,0,vgg11_3d,1024,1024,512,r,4,3,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93814_0,node856,"fine training, vgg11",93814.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:11,3.01% of 00:06:06 core-walltime,00:01:01,574.66 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
263,2021-05-16,19:59:02,train,0,vgg11_3d,1024,1024,512,r,4,4,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93815_0,node856,"fine training, vgg11",93815.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:09,5.56% of 00:02:42 core-walltime,00:00:27,1.38 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
264,2021-05-16,20:02:04,train,0,vgg11_3d,1024,1024,512,r,4,4,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93816_0,node852,"fine training, vgg11",93816.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,10-01:12:50,56.80% of 17-16:41:36 core-walltime,2-22:46:56,628.65 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-19,18:48:43,"2 days, 22:46:39",117.68,8.29,96.21,7.09,111.42,8.0,True,28.0,,49.0,dataset/LowRes1024_256_256,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6212.0/11019.44 MB,14.6%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
265,2021-05-16,20:47:22,train,0,vgg11_3d,1024,1024,512,r,4,2,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93822_0,node853,"fine training, vgg11",93822.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,12:00:37,57.29% of 20:57:54 core-walltime,03:29:39,619.29 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
266,2021-05-16,20:47:22,train,0,vgg11_3d,1024,1024,512,r,4,3,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93821_0,node853,"fine training, vgg11",93821.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,12-01:50:16,57.59% of 20-23:17:12 core-walltime,3-11:52:52,630.31 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-20,08:39:52,"3 days, 11:52:30",112.51,8.32,228.45,9.84,117.11,7.48,True,28.0,,49.0,dataset/LowRes1024_256_256,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6212.0/11019.44 MB,14.2%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
267,2021-05-16,20:47:23,train,0,vgg11_3d,1024,1024,512,r,4,1,0.0,0,240,0.0,768,256,256,mse,0,1000,0.0001,1,4,slurmlogs/slurm-93823_0,node853,"fine training, vgg11",93823.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,12-04:43:25,57.62% of 21-03:59:48 core-walltime,3-12:39:58,620.01 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-20,09:26:56,"3 days, 12:39:33",114.94,8.14,59.71,5.8,98.29,6.79,True,28.0,,49.0,dataset/LowRes1024_256_256,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6212.0/11019.44 MB,14.4%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
268,2021-05-16,23:21:44,train,0,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93841_0,node853,"cnn3fc1, fold3",93841.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:09,9.38% of 00:01:36 core-walltime,00:00:16,1.38 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
269,2021-05-16,23:21:54,train,0,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93842_0,node853,"cnn3fc1, fold3",93842.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:09,15.00% of 00:01:00 core-walltime,00:00:10,1.38 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
270,2021-05-16,23:22:09,train,0,cnn3fc1,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93843_0,node854,"cnn3fc1, fold3",93843.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:09,10.00% of 00:01:30 core-walltime,00:00:15,1.38 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
271,2021-05-16,23:26:27,train,0,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,1.0,48.0,,,,,,,,,,,,,,,,,,,
272,2021-05-16,23:27:26,train,0,cnn3fc1,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93844_0,node853,"cnn3fc1, fold3",93844.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:09,11.54% of 00:01:18 core-walltime,00:00:13,1.38 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
273,2021-05-17,00:02:09,train,0,cnn3fc1,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93845_0,node853,"cnn3fc1, fold4",93845.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:00:09,11.54% of 00:01:18 core-walltime,00:00:13,1.38 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
274,2021-05-17,00:12:57,train,0,cnn3fc1,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93846_0,node853,"cnn3fc1, fold4",93846.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-22:02:25,60.86% of 4-19:04:36 core-walltime,19:10:46,169.52 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,19:23:30,19:10:33,113.8,8.32,48.47,5.47,52.65,5.64,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,5984.0/11019.44 MB,9.8%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
275,2021-05-17,00:54:58,train,0,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93850_0,node853,"cnn3fc1, fold4",93850.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-21:44:02,60.33% of 4-19:35:30 core-walltime,19:15:55,170.25 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,20:10:41,19:15:43,123.37,8.31,61.81,5.74,56.42,5.74,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,5984.0/11019.44 MB,14.0%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
276,2021-05-17,00:57:31,train,0,vgg11_3d,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93851_0,node851,vgg11_3d,93851.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-11:31:57,67.60% of 3-16:04:12 core-walltime,14:40:42,170.31 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,15:38:00,14:40:29,132.32,8.35,33.32,4.36,47.2,5.17,True,28.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,7448.0/11019.44 MB,28.0%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
277,2021-05-17,00:57:40,train,0,vgg11_3d,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93852_0,node854,vgg11_3d,93852.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-10:48:29,67.30% of 3-15:23:12 core-walltime,14:33:52,169.79 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,15:31:19,14:33:39,115.27,7.89,26.88,3.93,36.93,4.42,True,28.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,7448.0/11019.44 MB,31.6%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
278,2021-05-17,00:58:27,train,0,cnn6fc2,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93853_0,node858,cnn6fc2,93853.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-10:18:29,69.40% of 3-12:01:06 core-walltime,14:00:11,169.65 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,14:58:23,13:59:56,115.97,7.9,61.93,6.06,95.03,7.29,True,56.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,7548.0/11019.44 MB,32.2%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
279,2021-05-17,00:58:33,train,0,cnn6fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93854_0,node859,cnn6fc2,93854.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-21:48:23,60.81% of 4-18:47:54 core-walltime,19:07:59,170.07 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,20:06:18,19:07:45,108.15,8.1,82.82,7.2,90.56,7.14,True,56.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,7548.0/11019.44 MB,6.6%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
280,2021-05-17,00:58:36,train,0,cnn6fc2,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93855_0,node859,cnn6fc2,93855.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,2-22:26:55,60.62% of 4-20:12:24 core-walltime,19:22:04,170.30 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-17,20:20:31,19:21:55,109.46,7.93,64.22,5.98,83.76,6.76,True,56.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,7548.0/11019.44 MB,11.8%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
281,2021-05-17,00:59:13,train,0,cnn5fc2,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93856_0,node859,cnn5fc2,93856.0,alice,jjia/afd_b,CANCELLED (exit code 0),1.0,6.0,07:19:11,1.42% of 21-10:44:54 core-walltime,3-13:47:29,169.98 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
282,2021-05-17,00:59:17,train,0,cnn5fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-93857_0,node859,cnn5fc2,93857.0,alice,jjia/afd_b,CANCELLED (exit code 0),1.0,6.0,00:00:00,0.00% of 21-10:46:36 core-walltime,3-13:47:46,1.11 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,
